,user,movie,rating
24436,4724,239,3
24437,1150,2480,4
24438,348,2683,3
24439,3823,1339,2
24440,1249,3651,5
24441,4784,354,5
24442,2912,859,3
24443,437,1459,2
24444,3906,0,5
24445,2657,2785,3
24446,2452,2050,4
24447,345,1106,5
24448,2735,1066,5
24449,5268,1469,4
24450,2623,2736,4
24451,181,3368,3
24452,3525,2514,2
24453,5381,2484,3
24454,2062,704,4
24455,4415,2866,4
24456,4914,1292,1
24457,3031,1053,5
24458,687,3112,4
24459,3822,2274,5
24460,2009,294,3
24461,2516,2651,3
24462,337,92,2
24463,2528,3461,3
24464,4362,3130,4
24465,983,33,4
24466,299,3043,4
24467,1324,2976,4
24468,5073,2047,5
24469,1264,2964,5
24470,3271,853,4
24471,2824,1487,4
24472,3867,2517,3
24473,3017,1895,2
24474,5366,1885,4
24475,4486,92,2
24476,5613,2952,4
24477,5462,890,4
24478,4082,1829,1
24479,745,3293,2
24480,3492,699,4
24481,2260,2775,4
24482,4520,1832,4
24483,4710,1183,5
24484,672,1951,5
24485,3484,3134,4
24486,4479,2701,4
24487,4403,2502,3
24488,5579,1428,3
24489,2180,1152,4
24490,1659,2131,4
24491,3279,3397,3
24492,3390,2775,4
24493,691,1614,3
24494,2763,1154,4
24495,1451,3647,4
24496,2725,1574,4
24497,3588,1869,2
24498,1376,632,4
24499,2506,1168,5
24500,4256,1714,3
24501,2241,3556,2
24502,1957,175,1
24503,5171,653,3
24504,3619,3277,3
24505,3807,2332,4
24506,5976,3302,4
24507,4062,1131,4
24508,5836,457,4
24509,3087,367,4
24510,6035,1242,4
24511,7,23,4
24512,2788,1288,5
24513,1644,2099,3
24514,4860,3383,2
24515,474,1169,4
24516,4782,1260,5
24517,1793,1025,4
24518,2108,2866,2
24519,147,307,5
24520,162,3512,4
24521,1698,1211,4
24522,5721,842,5
24523,894,1779,4
24524,493,466,5
24525,377,2347,3
24526,3768,296,3
24527,1601,3550,4
24528,6035,2357,3
24529,2648,3216,4
24530,5119,1197,4
24531,1057,307,4
24532,5411,2403,3
24533,3520,3190,3
24534,4657,965,1
24535,910,265,3
24536,1103,291,5
24537,4657,3197,5
24538,3824,2013,4
24539,2893,1934,4
24540,3260,2097,5
24541,3798,3231,4
24542,3025,2558,4
24543,1854,1575,4
24544,728,1148,4
24545,4005,346,3
24546,532,2778,2
24547,3823,2582,3
24548,1450,3328,3
24549,817,2557,5
24550,4114,1184,2
24551,2221,3314,5
24552,1631,193,2
24553,2951,1891,1
24554,3708,571,3
24555,2456,2466,3
24556,2839,22,2
24557,2367,2574,3
24558,3166,1107,5
24559,4881,802,5
24560,411,1633,4
24561,6024,1223,2
24562,5486,2200,5
24563,1612,2086,2
24564,1293,228,4
24565,3674,1158,5
24566,1135,1445,2
24567,2894,2708,5
24568,4226,1482,3
24569,5806,1066,4
24570,1665,1516,3
24571,835,2541,1
24572,2619,1993,3
24573,4168,2539,4
24574,122,3323,3
24575,516,215,4
24576,4956,152,3
24577,542,332,1
24578,5622,2058,4
24579,545,2202,3
24580,1446,240,4
24581,1801,1158,5
24582,3639,3177,4
24583,1171,738,5
24584,2401,2775,3
24585,1457,713,4
24586,3078,3543,4
24587,4104,814,1
24588,5879,1944,3
24589,1257,2329,2
24590,4273,2708,3
24591,4273,2514,3
24592,3390,617,3
24593,5651,107,3
24594,1666,502,3
24595,3785,426,3
24596,6029,1273,4
24597,4464,3702,4
24598,4093,627,5
24599,5516,915,3
24600,5343,2762,5
24601,3538,3030,3
24602,4133,3430,3
24603,4082,2151,3
24604,1206,2200,3
24605,4445,2267,5
24606,1591,307,4
24607,1632,3301,3
24608,5947,841,4
24609,10,2142,3
24610,5568,525,4
24611,2947,138,3
24612,5662,2087,3
24613,3443,418,2
24614,5811,872,5
24615,3720,1500,5
24616,5218,1052,5
24617,2524,3279,4
24618,5089,1822,3
24619,3835,1888,5
24620,3066,3566,4
24621,4385,3383,4
24622,2886,1980,3
24623,4206,2181,5
24624,5735,1104,4
24625,5613,2651,5
24626,5221,329,3
24627,786,2484,2
24628,32,1295,3
24629,4888,1848,5
24630,4649,2586,2
24631,4327,1170,5
24632,2972,907,3
24633,1087,1731,4
24634,2809,1906,4
24635,4513,3542,3
24636,5871,2480,3
24637,3086,1838,4
24638,5889,2724,5
24639,3266,2999,4
24640,2202,523,4
24641,3617,1119,3
24642,5649,1281,4
24643,4510,3521,4
24644,5312,967,3
24645,4309,2041,3
24646,5522,583,5
24647,3223,1344,3
24648,5560,1743,3
24649,4149,3555,3
24650,402,3256,4
24651,4065,1170,3
24652,1642,843,5
24653,61,117,3
24654,3822,850,4
24655,3284,1618,5
24656,691,3293,4
24657,5929,852,5
24658,3625,159,4
24659,1967,444,2
24660,1316,3659,3
24661,1000,1455,2
24662,3941,951,2
24663,5723,1139,4
24664,4853,253,4
24665,1504,2825,5
24666,3223,1779,4
24667,1180,2232,2
24668,1979,1781,5
24669,726,2323,4
24670,691,583,2
24671,5658,2866,4
24672,1018,2067,1
24673,1675,347,3
24674,5025,2211,3
24675,5923,2336,2
24676,3571,2159,4
24677,5923,1288,5
24678,776,2110,2
24679,1338,1712,4
24680,2017,2857,4
24681,5554,307,3
24682,5366,612,1
24683,2484,2484,3
24684,215,2818,3
24685,444,490,3
24686,3347,2713,3
24687,508,297,4
24688,3625,3462,3
24689,2108,1570,3
24690,5001,1021,3
24691,3880,742,5
24692,5657,2208,5
24693,2744,38,4
24694,366,2881,4
24695,100,2440,5
24696,1280,327,3
24697,3741,49,5
24698,4355,575,3
24699,1305,3045,3
24700,1015,2794,4
24701,3162,1895,4
24702,3755,2557,4
24703,3281,872,4
24704,3369,298,5
24705,3451,1781,5
24706,52,1292,5
24707,6018,2651,5
24708,3218,727,4
24709,3745,2176,2
24710,1316,1778,5
24711,2017,1844,3
24712,2097,2334,5
24713,2591,2877,2
24714,3680,43,3
24715,330,484,3
24716,1818,1003,3
24717,1263,308,2
24718,5224,1025,3
24719,5832,461,4
24720,5579,60,5
24721,4495,346,4
24722,4665,3186,4
24723,5392,493,2
24724,3470,164,2
24725,2886,2105,4
24726,1674,954,3
24727,1756,1924,5
24728,3411,3475,3
24729,1265,2249,4
24730,1447,665,1
24731,1872,1029,4
24732,5432,2716,3
24733,2408,2121,4
24734,2367,16,5
24735,4121,500,3
24736,3319,3566,5
24737,219,1781,5
24738,4654,1203,3
24739,1968,346,4
24740,1679,2014,2
24741,2817,1574,3
24742,5427,1268,4
24743,4980,678,2
24744,5263,2511,5
24745,4731,1404,2
24746,165,1500,4
24747,4417,347,3
24748,4953,2162,4
24749,4317,1899,4
24750,3791,3041,3
24751,1982,2262,5
24752,1779,859,3
24753,2999,253,4
24754,4534,486,3
24755,3216,2053,4
24756,338,501,5
24757,4730,3248,3
24758,1110,517,5
24759,354,1848,5
24760,1368,1924,5
24761,2644,2494,3
24762,2887,2603,2
24763,5300,1897,4
24764,6020,1029,4
24765,5060,964,5
24766,3964,1108,5
24767,2887,15,4
24768,5914,892,4
24769,2101,1714,3
24770,1675,246,4
24771,1328,2059,4
24772,5332,454,4
24773,5823,1279,4
24774,5921,3360,3
24775,345,2659,4
24776,133,3651,5
24777,1202,2344,4
24778,2741,2466,3
24779,1834,1481,4
24780,4432,1111,5
24781,16,2892,3
24782,3824,1618,2
24783,3980,849,5
24784,5045,1732,5
24785,3524,2143,4
24786,314,466,4
24787,4457,222,3
24788,165,2073,3
24789,2750,3293,3
24790,2144,2426,5
24791,1018,15,4
24792,5019,2584,3
24793,5037,1108,5
24794,2906,4,3
24795,6024,1823,4
24796,2626,2488,3
24797,1429,1848,4
24798,5953,3316,3
24799,3975,33,5
24800,2543,493,4
24801,2339,802,5
24802,4874,1502,1
24803,4783,2916,4
24804,2751,2073,1
24805,3207,1294,3
24806,2410,1714,2
24807,3390,202,1
24808,756,2633,2
24809,4878,2739,3
24810,3300,1208,5
24811,3504,709,4
24812,3416,861,4
24813,2119,1913,2
24814,1376,1900,3
24815,3853,2198,4
24816,3944,502,3
24817,4766,581,4
24818,1498,319,2
24819,4351,243,3
24820,4746,1737,4
24821,3506,506,3
24822,5735,851,5
24823,1639,159,2
24824,244,1156,4
24825,3672,2574,3
24826,3909,575,4
24827,1751,1941,3
24828,3500,346,1
24829,2014,1919,1
24830,3204,1486,2
24831,2123,1031,5
24832,437,2972,3
24833,2267,1618,5
24834,3933,3266,3
24835,342,3550,4
24836,934,1180,4
24837,2873,20,3
24838,4022,3429,4
24839,4210,3521,4
24840,3867,3328,3
24841,2775,323,5
24842,292,1821,1
24843,1590,1264,5
24844,4280,2227,4
24845,630,1173,5
24846,2093,1277,5
24847,456,2999,3
24848,4385,3611,3
24849,3753,2264,4
24850,5656,106,4
24851,5782,3033,4
24852,3696,1478,5
24853,2917,3566,3
24854,4936,1245,3
24855,3517,1260,5
24856,1087,2891,2
24857,4542,3045,3
24858,3911,1107,5
24859,1605,46,5
24860,1543,3662,3
24861,4276,742,4
24862,1941,3354,3
24863,1376,3041,4
24864,1957,1930,2
24865,3503,28,3
24866,4469,2178,5
24867,1266,3508,2
24868,1390,1371,4
24869,2831,1139,5
24870,1844,3034,2
24871,3567,498,3
24872,4662,2072,3
24873,5962,1608,3
24874,2062,1743,4
24875,3017,2674,3
24876,3726,169,4
24877,4047,839,4
24878,4577,735,5
24879,5778,283,4
24880,3411,3302,4
24881,1608,367,3
24882,1302,1979,4
24883,2166,2757,2
24884,4955,1132,5
24885,1754,2182,3
24886,3086,1333,3
24887,1297,1923,4
24888,2184,2026,5
24889,1665,2136,4
24890,1483,609,4
24891,3692,1014,4
24892,3833,3383,3
24893,4371,2959,3
24894,4257,2217,4
24895,6024,955,3
24896,4374,1476,4
24897,2809,1822,3
24898,3419,3378,4
24899,3823,216,4
24900,5447,1160,5
24901,5753,117,1
24902,5255,55,3
24903,3970,136,4
24904,2339,1140,5
24905,3647,2414,1
24906,423,1841,4
24907,3791,2788,3
24908,5503,1913,4
24909,4487,3523,1
24910,3577,1969,3
24911,5010,2892,4
24912,5870,209,4
24913,328,3464,1
24914,768,1192,4
24915,5895,50,3
24916,3127,786,5
24917,889,1550,4
24918,1265,1364,3
24919,842,1930,5
24920,1865,224,5
24921,5428,2898,4
24922,759,1201,5
24923,1488,3504,3
24924,2938,2203,4
24925,202,3038,2
24926,3312,2872,4
24927,2303,938,4
24928,272,1657,4
24929,228,2235,2
24930,3437,3322,5
24931,286,1022,3
24932,4901,1132,1
24933,1499,309,5
24934,1747,2048,5
24935,4386,1913,3
24936,5555,1050,4
24937,4084,2660,2
24938,1050,1428,4
24939,194,2810,2
24940,2306,1066,5
24941,1058,1736,5
24942,5642,444,2
24943,3388,3633,2
24944,4938,1094,4
24945,4875,253,4
24946,5965,735,3
24947,4634,1919,5
24948,1356,2514,1
24949,863,970,4
24950,1296,2654,2
24951,4284,3268,5
24952,1957,3207,2
24953,4805,1348,4
24954,1319,1017,5
24955,3821,653,5
24956,3206,2174,3
24957,5567,3457,3
24958,5557,1852,3
24959,3790,991,4
24960,4616,1508,3
24961,4881,107,3
24962,1802,1737,4
24963,1316,1150,5
24964,2019,2511,5
24965,2446,2178,5
24966,822,3540,4
24967,2108,3026,3
24968,1067,500,3
24969,918,3462,4
24970,1935,297,5
24971,2144,1526,3
24972,2725,1117,5
24973,3457,1871,4
24974,2347,1275,3
24975,1670,1274,1
24976,3031,3577,1
24977,1014,1101,4
24978,3322,2651,5
24979,4410,583,3
24980,5270,2806,4
24981,3390,2174,4
24982,4625,2959,4
24983,5556,2683,4
24984,409,3664,4
24985,5152,963,2
24986,4955,2845,4
24987,5270,851,5
24988,2740,2160,5
24989,6024,1417,2
24990,656,2140,4
24991,4451,1594,2
24992,3028,2110,5
24993,5368,480,2
24994,2839,2701,3
24995,4577,307,4
24996,1000,1445,4
24997,2851,2426,4
24998,3683,139,4
24999,4383,434,5
25000,4410,863,5
25001,5626,3165,3
25002,5184,1541,4
25003,160,2475,5
25004,1284,1919,5
25005,3441,1168,3
25006,2522,2097,5
25007,3761,1633,3
25008,5660,1066,4
25009,1979,2354,3
25010,4905,284,4
25011,61,2524,4
25012,2884,1897,4
25013,3611,2554,4
25014,423,1466,3
25015,1806,2952,5
25016,3657,2952,3
25017,3790,810,2
25018,1644,954,5
25019,3751,297,4
25020,4387,2086,4
25021,44,1560,2
25022,4477,2898,4
25023,5238,2230,3
25024,3131,3320,3
25025,1968,343,3
25026,1100,1191,5
25027,1375,2201,4
25028,3765,3163,3
25029,1688,3643,3
25030,3609,2037,1
25031,1087,932,2
25032,3486,1111,4
25033,194,3623,4
25034,3424,1435,1
25035,4521,1820,4
25036,5451,1420,3
25037,4753,1776,5
25038,1335,156,4
25039,2546,3393,4
25040,270,1406,5
25041,2017,1843,3
25042,32,2368,5
25043,1974,1335,2
25044,1604,184,4
25045,3780,627,4
25046,2740,2708,5
25047,5805,3314,3
25048,3162,1406,4
25049,3295,2959,5
25050,4221,2420,4
25051,4823,1124,4
25052,2664,1215,3
25053,3271,1094,3
25054,2818,3280,5
25055,3828,1973,2
25056,2961,1815,2
25057,1108,2136,5
25058,3258,1107,5
25059,2591,519,3
25060,4682,2228,5
25061,4822,2650,4
25062,5847,2333,4
25063,2153,721,4
25064,5614,1202,5
25065,2259,346,3
25066,2071,871,5
25067,3264,1374,2
25068,2401,265,2
25069,1227,144,4
25070,6010,1781,5
25071,4019,3462,4
25072,3415,346,4
25073,647,1188,5
25074,1777,2257,3
25075,4706,1928,5
25076,2189,428,4
25077,4683,1017,4
25078,465,1138,5
25079,4673,1108,4
25080,4886,3460,3
25081,3954,409,4
25082,550,358,2
25083,935,3550,3
25084,3840,509,4
25085,4844,27,5
25086,984,1633,5
25087,2401,1848,5
25088,156,2976,5
25089,1118,1614,3
25090,410,230,3
25091,4380,2442,5
25092,2102,3384,4
25093,1879,1776,3
25094,4276,1879,4
25095,527,329,4
25096,3575,2819,3
25097,2370,2708,2
25098,3708,3622,5
25099,5923,466,4
25100,5881,1258,5
25101,5525,1024,4
25102,4523,441,3
25103,4117,1109,5
25104,3807,1272,4
25105,3525,1158,5
25106,263,702,3
25107,5389,479,5
25108,1726,578,4
25109,1253,2469,4
25110,3532,1536,5
25111,855,2099,3
25112,3311,1986,5
25113,2763,976,4
25114,5762,1974,4
25115,4031,3591,5
25116,5674,1120,5
25117,64,2898,5
25118,3411,497,4
25119,2246,855,4
25120,4636,2455,5
25121,3759,2708,3
25122,2222,136,3
25123,3560,3268,5
25124,3517,795,4
25125,5082,2598,3
25126,180,1169,3
25127,254,1171,4
25128,4226,3207,1
25129,2075,3543,4
25130,5152,349,2
25131,1979,2512,3
25132,4892,1449,5
25133,4301,1535,4
25134,1550,1294,4
25135,4077,1198,3
25136,146,3049,3
25137,2770,3463,2
25138,5053,2830,3
25139,859,3485,4
25140,3835,2441,1
25141,2007,2111,3
25142,5603,806,4
25143,133,2558,3
25144,1099,2265,1
25145,3258,327,4
25146,2831,1556,5
25147,508,1879,4
25148,5683,1831,2
25149,3513,3623,2
25150,4450,2262,3
25151,5300,494,4
25152,4216,858,3
25153,4011,3377,1
25154,5428,1572,5
25155,3991,1206,4
25156,5322,1414,4
25157,4343,3387,5
25158,3588,3024,2
25159,5045,2990,5
25160,1473,2246,5
25161,2955,1516,3
25162,2117,2599,4
25163,2180,1230,3
25164,2865,1196,5
25165,1332,593,5
25166,1149,2099,2
25167,3190,2200,4
25168,4606,1169,4
25169,2119,9,4
25170,201,2297,3
25171,1679,3078,4
25172,3593,2202,1
25173,769,2280,3
25174,636,1993,2
25175,4525,3277,2
25176,3344,1029,4
25177,2156,991,5
25178,5858,1131,5
25179,947,3493,4
25180,4489,2674,4
25181,634,3174,4
25182,4336,372,4
25183,801,3248,3
25184,5131,1097,5
25185,5811,1044,3
25186,1675,981,3
25187,3680,1483,4
25188,4386,246,5
25189,5674,2886,4
25190,1070,2364,5
25191,47,1191,3
25192,1634,1157,5
25193,721,1657,4
25194,1382,3360,2
25195,4734,1773,5
25196,259,2603,4
25197,3200,2679,3
25198,1296,3596,2
25199,4082,688,3
25200,2877,2891,3
25201,4560,1476,5
25202,5810,1848,1
25203,5568,663,4
25204,4955,1124,4
25205,1631,2053,3
25206,5954,741,3
25207,1834,1233,4
25208,3409,2323,2
25209,3053,893,5
25210,4020,2337,4
25211,2908,843,5
25212,2030,1050,3
25213,1199,2399,3
25214,1982,2261,5
25215,5683,1937,5
25216,4302,743,3
25217,5811,2494,2
25218,4509,1997,3
25219,5522,651,5
25220,1332,3131,5
25221,3915,1536,5
25222,2287,1396,1
25223,2731,1277,5
25224,5106,976,5
25225,2773,3270,2
25226,4435,60,3
25227,2304,245,4
25228,2730,1969,2
25229,1382,2262,4
25230,1273,2859,3
25231,4341,1053,3
25232,5842,56,5
25233,263,2200,2
25234,3647,3167,3
25235,5432,1857,2
25236,1123,1456,4
25237,4280,3082,2
25238,5204,283,4
25239,1440,1743,5
25240,521,2708,5
25241,203,1336,3
25242,4155,527,4
25243,3506,3041,5
25244,2171,578,4
25245,5702,1979,4
25246,587,866,4
25247,5722,1182,4
25248,4385,1167,5
25249,1145,1485,5
25250,4674,24,4
25251,4531,1406,3
25252,2894,1025,5
25253,1425,2206,1
25254,1149,3214,3
25255,5743,885,4
25256,5204,1120,4
25257,5825,1118,5
25258,1957,1178,5
25259,2105,1028,1
25260,1896,2131,2
25261,4034,2599,5
25262,191,1124,4
25263,5259,2202,5
25264,5766,1428,4
25265,5794,1467,1
25266,3414,1050,5
25267,4978,1131,5
25268,2009,130,2
25269,3157,228,4
25270,3025,1831,3
25271,1450,1449,4
25272,863,287,4
25273,1855,1653,5
25274,3791,795,5
25275,5062,3177,5
25276,1262,1456,1
25277,5130,480,2
25278,1835,35,5
25279,5478,1110,2
25280,1692,443,4
25281,5141,752,3
25282,1857,858,4
25283,849,3288,4
25284,201,3384,3
25285,4360,2859,5
25286,4591,3189,5
25287,2104,2087,2
25288,5366,893,4
25289,5393,2554,3
25290,849,2773,4
25291,3855,3564,2
25292,180,3341,5
25293,1694,3461,3
25294,441,1650,4
25295,3987,536,5
25296,4377,2270,4
25297,5117,1822,3
25298,1850,1848,5
25299,3723,2830,4
25300,1265,426,4
25301,2675,1294,4
25302,4285,3412,4
25303,345,1925,5
25304,4509,2747,3
25305,4163,106,4
25306,2087,2277,5
25307,3810,2155,3
25308,2184,976,4
25309,5291,421,1
25310,2037,842,5
25311,2029,1936,4
25312,3268,1120,4
25313,5096,2930,2
25314,3884,890,5
25315,4226,2597,3
25316,2369,3189,5
25317,5534,1848,5
25318,3750,3512,4
25319,2315,1111,5
25320,1583,1729,4
25321,5038,3296,1
25322,5037,1166,5
25323,1440,3023,4
25324,4403,1500,4
25325,2179,1741,4
25326,4048,1737,4
25327,3066,45,3
25328,4385,1631,3
25329,4542,3374,4
25330,1376,939,2
25331,1736,2078,4
25332,3889,1593,3
25333,1050,3177,4
25334,4076,2760,5
25335,3599,1703,2
25336,1085,1110,5
25337,2988,253,4
25338,2377,2129,4
25339,479,3251,1
25340,2795,3291,2
25341,3326,343,4
25342,837,3543,4
25343,5420,2097,5
25344,2979,2438,3
25345,751,3426,2
25346,962,2013,5
25347,3453,1023,3
25348,5533,1751,4
25349,2796,2651,4
25350,1818,3130,4
25351,2287,1236,3
25352,1757,459,1
25353,5055,2108,5
25354,423,2770,2
25355,3864,3052,1
25356,402,1260,3
25357,2634,68,5
25358,5254,2446,4
25359,2084,2370,5
25360,1879,1261,1
25361,5885,3038,2
25362,2194,2496,4
25363,2543,1774,5
25364,5653,2884,3
25365,1295,1260,4
25366,2040,1003,3
25367,2742,3019,4
25368,609,3441,5
25369,3128,735,4
25370,3879,1802,3
25371,2050,428,3
25372,1925,2788,5
25373,228,1539,2
25374,2886,1110,4
25375,4388,1207,5
25376,1578,346,5
25377,2775,1945,2
25378,2760,1050,3
25379,1302,2734,2
25380,4385,1962,4
25381,512,427,4
25382,3241,445,3
25383,1058,329,1
25384,3952,3294,3
25385,646,2698,5
25386,4501,2969,4
25387,5414,3132,3
25388,3928,503,2
25389,1968,1123,4
25390,5778,362,4
25391,243,2519,3
25392,3081,1441,3
25393,5431,2776,4
25394,6017,2494,3
25395,2229,222,2
25396,1845,2944,5
25397,2819,691,3
25398,1529,963,5
25399,86,2173,1
25400,2176,2203,4
25401,5598,284,4
25402,3322,1021,3
25403,4901,1740,2
25404,1698,2120,5
25405,5219,1821,3
25406,2792,1211,4
25407,4284,3498,5
25408,5425,752,3
25409,5272,853,5
25410,1408,216,5
25411,5642,3470,5
25412,5180,2775,4
25413,2352,2755,5
25414,828,3243,5
25415,3056,1178,3
25416,3520,2878,3
25417,4446,3189,3
25418,343,2426,1
25419,1679,2414,4
25420,4434,287,4
25421,495,2556,5
25422,1450,217,5
25423,4864,1203,2
25424,1356,1814,5
25425,4778,1499,4
25426,5025,1908,3
25427,5879,2592,2
25428,1679,524,5
25429,5960,2488,5
25430,5911,420,3
25431,2746,2202,4
25432,6004,2455,4
25433,172,2118,5
25434,2995,1336,4
25435,4087,2961,3
25436,1478,38,2
25437,748,2466,3
25438,2393,1297,5
25439,956,1883,4
25440,5787,2012,3
25441,3031,43,3
25442,4185,1696,3
25443,2303,641,4
25444,5096,2508,2
25445,1646,3292,3
25446,1618,862,5
25447,3633,3127,2
25448,5971,1840,5
25449,260,2371,2
25450,3623,1954,4
25451,354,1906,4
25452,130,1593,3
25453,1551,426,5
25454,2506,2262,2
25455,5106,675,4
25456,5102,572,3
25457,3282,575,5
25458,1218,2855,3
25459,2129,3074,2
25460,4223,1969,4
25461,3617,2779,3
25462,2753,2026,4
25463,4820,3256,4
25464,5511,2228,3
25465,2465,972,2
25466,1697,576,5
25467,1692,513,4
25468,1284,1276,5
25469,635,1737,5
25470,3142,1159,4
25471,1780,1,3
25472,1850,3692,2
25473,2927,3670,3
25474,3672,2202,4
25475,5471,1787,4
25476,3264,2558,2
25477,3017,1059,5
25478,3423,3029,3
25479,1480,582,5
25480,1703,1115,5
25481,4151,1485,4
25482,699,2708,4
25483,5750,2191,3
25484,4980,264,2
25485,5785,1927,5
25486,1003,2871,3
25487,837,3664,4
25488,4457,2857,3
25489,5017,2559,4
25490,4665,1138,5
25491,4576,1668,3
25492,430,1124,5
25493,5487,1959,4
25494,1585,3275,4
25495,2678,574,5
25496,4507,354,4
25497,1615,1701,3
25498,3941,1275,2
25499,999,1199,5
25500,974,367,3
25501,4245,2958,5
25502,4837,466,3
25503,1128,1173,4
25504,2642,3025,4
25505,4052,1856,3
25506,1014,1951,5
25507,5516,866,3
25508,3905,2276,3
25509,2179,2819,1
25510,2419,3060,3
25511,675,2374,4
25512,2687,2871,5
25513,3052,871,2
25514,135,573,1
25515,2893,2439,5
25516,5657,578,2
25517,3668,2277,3
25518,1424,627,4
25519,559,2740,4
25520,203,166,3
25521,3717,1214,4
25522,4257,1539,2
25523,4168,1206,4
25524,3383,3596,1
25525,4090,1256,4
25526,3549,1017,4
25527,1,579,5
25528,2946,1676,2
25529,1967,1142,2
25530,3513,2866,3
25531,3390,2296,4
25532,4168,2872,4
25533,465,2026,5
25534,5456,1539,2
25535,3035,3520,5
25536,5980,1168,5
25537,2591,3397,4
25538,1806,2415,4
25539,5604,1167,3
25540,3841,2511,5
25541,952,3132,5
25542,5856,993,3
25543,4605,2947,3
25544,318,484,3
25545,2506,2757,4
25546,5820,253,4
25547,2477,1131,5
25548,2580,1294,5
25549,3791,158,3
25550,6039,1084,4
25551,91,283,4
25552,5904,1785,2
25553,5967,3175,5
25554,418,862,5
25555,3815,737,5
25556,4027,1111,2
25557,5038,1741,3
25558,503,1791,2
25559,5814,1432,1
25560,1349,16,5
25561,2928,2773,4
25562,3572,2941,1
25563,1571,2484,4
25564,4836,1490,4
25565,32,107,5
25566,1778,528,1
25567,5546,1563,5
25568,1353,2819,5
25569,1942,466,3
25570,4276,3538,2
25571,3362,1007,2
25572,239,259,2
25573,4087,297,5
25574,2087,1483,5
25575,2091,2185,2
25576,4014,862,5
25577,4015,1478,1
25578,5292,1157,4
25579,2768,3444,2
25580,410,2202,1
25581,2382,1482,4
25582,3884,3463,2
25583,3901,3528,5
25584,1629,3290,3
25585,351,6,3
25586,4978,2888,2
25587,4154,3070,3
25588,3651,743,2
25589,1193,3256,3
25590,1757,2983,4
25591,1541,1934,5
25592,1726,571,4
25593,2241,1108,5
25594,1880,1449,3
25595,4747,1164,5
25596,4199,1178,3
25597,5097,1279,2
25598,5411,3189,5
25599,1879,2871,3
25600,5681,2709,5
25601,3081,1294,2
25602,2167,3633,2
25603,1909,3220,4
25604,720,35,3
25605,1140,2082,3
25606,4168,1552,2
25607,5629,991,5
25608,1621,2234,3
25609,1501,950,4
25610,557,1180,4
25611,5640,102,2
25612,2760,2518,2
25613,5104,2959,3
25614,1053,1832,3
25615,2764,1575,3
25616,3433,1,4
25617,1578,1282,3
25618,1029,1110,5
25619,3715,367,2
25620,1955,3583,4
25621,4385,1134,3
25622,4311,1584,5
25623,4199,1052,4
25624,89,2587,4
25625,2689,1848,5
25626,4495,283,3
25627,7,1574,5
25628,3840,1248,4
25629,1180,3194,3
25630,5219,346,4
25631,5622,2183,4
25632,98,1848,2
25633,1112,3127,3
25634,1240,2420,2
25635,2222,2308,3
25636,4378,513,5
25637,328,3669,4
25638,782,541,5
25639,5846,1831,3
25640,745,1555,1
25641,1446,1133,4
25642,5727,874,4
25643,119,2651,4
25644,1448,464,1
25645,5500,1964,5
25646,4383,1822,4
25647,4483,1798,1
25648,1332,753,2
25649,1890,1500,4
25650,1278,579,3
25651,1987,0,4
25652,1086,1114,5
25653,1953,3541,5
25654,4054,1613,2
25655,4800,1018,5
25656,2134,0,5
25657,5336,1821,5
25658,2371,2932,5
25659,3506,1031,5
25660,1599,3046,3
25661,473,1384,5
25662,4312,3209,4
25663,1154,2411,2
25664,5602,33,3
25665,3068,981,3
25666,3181,1024,3
25667,4654,2200,3
25668,6015,1174,3
25669,4829,354,3
25670,3714,2931,5
25671,1679,171,2
25672,408,2383,3
25673,5004,626,4
25674,3962,580,5
25675,2128,1050,4
25676,201,1674,4
25677,4268,2334,3
25678,4904,3027,3
25679,1707,1823,3
